title,price,date,location_site,category_site,area,post_type,room_count,parking,mortgage,rent,elevator,warehouse,age
ویلا باغ تاکستان. روستای قرقسین,1850000000.0,2023-08-18 08:55:28,qazvin-province,houses-apartments-for-sale,2400.0,,,,,,,,
برج الهیه زیباشهر منطقه 6 مناسب سرمایه گذاری,,2023-08-18 08:55:28,qazvin-province,houses-apartments-for-sale,67.0,آپارتمان,1.0,True,,,True,True,3.0
دوطبقه فروش فوری,2200000000.0,2023-08-18 08:55:28,qazvin-province,houses-apartments-for-sale,126.0,خانه و کلنگی,2.0,,,,,,27.0
یک بلوک کامل زیباشهر بحر بلوار سرمایه گذاری عالی,7700000000.0,2023-08-18 08:55:28,qazvin-province,houses-apartments-for-sale,300.0,آپارتمان,,,,,,True,12.0
معاوضه آپارتمان,3800000000.0,2023-08-18 08:55:28,qazvin-province,houses-apartments-for-sale,101.0,آپارتمان,2.0,True,,,True,True,6.0
فروش آپارتمان نقلی و تمیز,1500000000.0,2023-08-18 08:55:29,qazvin-province,houses-apartments-for-sale,75.0,آپارتمان,2.0,,,,True,True,7.0
آپارتمان 101 متری غرق نور,1750000000.0,2023-08-18 08:55:29,qazvin-province,houses-apartments-for-sale,101.0,آپارتمان,2.0,True,,,,True,12.0
مهرگان دوخوابه سنددار,1050000000.0,2023-08-18 08:55:29,qazvin-province,houses-apartments-for-sale,78.0,آپارتمان,2.0,,,,True,True,6.0
خانه ویلایی درروستامتراژکل 120متربنا60متر,750000000.0,2023-08-18 08:55:29,qazvin-province,houses-apartments-for-sale,120.0,,1.0,,,,,,
فروش فوری ملک ویلایی,1800000000.0,2023-08-18 08:55:29,qazvin-province,houses-apartments-for-sale,320.0,خانه و کلنگی,1.0,,,,,True,16.0
رهن یک واحد 60 متری از دو واحد تعداد 2 نفر وقت زن و شوهر,,2023-08-18 08:55:30,qazvin-province,house-apartment-for-rent,60.0,آپارتمان,2.0,,200000000.0,,,True,8.0
خانه تمیز، نقلی و خوش نما,,2023-08-18 08:55:30,qazvin-province,house-apartment-for-rent,80.0,خانه,2.0,,,,,,17.0
رهن یه واحد اپارتمان,,2023-08-18 08:55:30,qazvin-province,house-apartment-for-rent,85.0,آپارتمان,2.0,True,200000000.0,1500000.0,True,True,
جویای خونه هستم,,2023-08-18 08:55:31,qazvin-province,house-apartment-for-rent,50.0,خانه,1.0,,15000000.0,2000000.0,,,17.0
رهن کامل خانه 50 متری,,2023-08-18 08:55:31,qazvin-province,house-apartment-for-rent,50.0,خانه,1.0,,80000000.0,,,,10.0
آپارتمان ترکیه ای مهرگان ، امکانات کامل,,2023-08-18 08:55:31,qazvin-province,house-apartment-for-rent,85.0,آپارتمان,2.0,,195000000.0,150000.0,True,True,5.0
ساختمان ویلایی,,2023-08-18 08:55:31,qazvin-province,house-apartment-for-rent,100.0,خانه,1.0,,250000000.0,,,True,
خانه اجاره,,2023-08-18 08:55:31,qazvin-province,house-apartment-for-rent,40.0,خانه,1.0,,40000000.0,2000000.0,,,16.0
رهن واجاره مسکن مهر فاز1 تکمیل وآماده تحویل,,2023-08-18 08:55:31,qazvin-province,house-apartment-for-rent,85.0,آپارتمان,2.0,True,100000000.0,1500000.0,True,True,5.0
واحد آپارتمانی 80 متری,,2023-08-18 08:55:31,qazvin-province,house-apartment-for-rent,80.0,آپارتمان,1.0,True,150000000.0,4000000.0,,True,10.0
دنبال خانه برای اجاره کردن,,2023-08-18 08:55:31,qazvin-province,house-apartment-for-rent,50.0,,,,,,,,
جویای خانه برای اجاره,,2023-08-18 08:55:31,qazvin-province,house-apartment-for-rent,100.0,خانه,2.0,True,120000000.0,3000000.0,,True,9.0
رهن کامل آپارتمان الوند,,2023-08-18 08:55:32,qazvin-province,house-apartment-for-rent,82.0,آپارتمان,1.0,True,140000000.0,,,,
خانه اجاره ای واقع در نواب شمالی,,2023-08-18 08:55:32,qazvin-province,house-apartment-for-rent,120.0,خانه,2.0,,100000000.0,7000000.0,,True,23.0
اجاره خانه 70 متری در بیدستان,,2023-08-18 08:55:32,qazvin-province,house-apartment-for-rent,70.0,ویلا,1.0,,70000000.0,1200000.0,,,22.0
رهن و اجاره یک واحد آپارتمان 80 متری واقع در مهرگان گل سرخ,,2023-08-18 08:55:32,qazvin-province,house-apartment-for-rent,80.0,آپارتمان,2.0,,100000000.0,3000000.0,True,True,
آپارتمان مسکونی واقع درشینقر80متر,,2023-08-18 08:55:32,qazvin-province,house-apartment-for-rent,80.0,آپارتمان,1.0,,100000000.0,,,,10.0
ملاصدرا شمالی,,2023-08-18 08:55:33,qazvin-province,house-apartment-for-rent,114.0,آپارتمان,2.0,True,680000000.0,,,,10.0
اپارتمان85 متری دوخوابه خ تبریز شمالی,,2023-08-18 08:55:34,qazvin-province,house-apartment-for-rent,85.0,آپارتمان,2.0,,250000000.0,,,,6.0
خانه ویلایی منطقه 2,,2023-08-18 08:55:34,qazvin-province,house-apartment-for-rent,190.0,خانه,2.0,True,500000000.0,400000.0,,True,19.0
75متر مهرگان رهن کامل,,2023-08-18 08:55:34,qazvin-province,house-apartment-for-rent,75.0,آپارتمان,2.0,,,,True,True,10.0
آپارتمان شیک و تازه ساخت شهرک قدس,,2023-08-18 08:55:34,qazvin-province,house-apartment-for-rent,56.0,آپارتمان,1.0,,50000000.0,3000000.0,,,
جویای خانه,,2023-08-18 08:55:35,qazvin-province,house-apartment-for-rent,70.0,آپارتمان,2.0,True,50000000.0,5000000.0,True,True,5.0
85متر اپارتمان مهرگان,,2023-08-18 08:55:35,qazvin-province,house-apartment-for-rent,85.0,آپارتمان,2.0,,180000000.0,,True,,3.0
فروش آپارتمان 180 متری کاشانی,2750000000.0,2023-08-18 08:55:35,kohgiluyeh-boyerahmad,houses-apartments-for-sale,176.0,آپارتمان,3.0,True,,,True,True,
رهن و اجاره 2 خواب فاز 2 صدف,,2023-08-18 08:55:35,hormozgan,house-apartment-for-rent,95.0,آپارتمان,2.0,True,200000000.0,16000000.0,,True,18.0
آپارتمان بهاران قدیم، 110 متر,,2023-08-18 08:55:35,yazd-province,house-apartment-for-rent,110.0,آپارتمان,2.0,True,100000000.0,9000000.0,True,True,10.0
زیرزمین ازادشهر( پرسی گاز),,2023-08-18 08:55:36,yazd-province,house-apartment-for-rent,100.0,خانه,2.0,,50000000.0,4000000.0,,True,5.0
رهن و اجاره آپارتمان مانی,,2023-08-18 08:55:36,yazd-province,house-apartment-for-rent,110.0,آپارتمان,2.0,True,400000000.0,3000000.0,True,True,5.0
80متر طبقه 2هست برای خانواده خوبه,,2023-08-18 08:55:36,yazd-province,house-apartment-for-rent,80.0,خانه,1.0,True,40000000.0,3700000.0,,,7.0
ویلای بسیار زیبا,1700000000.0,2023-08-18 08:55:36,hamadan-province,houses-apartments-for-sale,676.0,,3.0,,,,,,
آپارتمان فروشی 52 متری,1350000000.0,2023-08-18 08:55:36,hamadan-province,houses-apartments-for-sale,52.0,آپارتمان,1.0,True,,,,True,9.0
خونه سوران مسکن مهر,,2023-08-18 08:55:36,sistan-baluchestan,houses-apartments-for-sale,240.0,,1.0,,,,,,
آپارتمان7واحدی 528 متر در کیش,49500000000.0,2023-08-18 08:55:36,hormozgan,houses-apartments-for-sale,528.0,آپارتمان,,True,,,True,True,6.0
فروش یکخواب ودوخواب برج ساحلی در کیش,18958000000.0,2023-08-18 08:55:36,hormozgan,houses-apartments-for-sale,84.0,آپارتمان,1.0,True,,,True,,2.0
سلام منزل ویلایی شیک چاهجمال خیام 31,,2023-08-18 08:55:36,sistan-baluchestan,houses-apartments-for-sale,250.0,,,,,,,,
فروش امتیاز آپارتمانی در چابهار,,2023-08-18 08:55:36,sistan-baluchestan,houses-apartments-for-sale,120.0,,,,,,,,
فروش آپارتمان 527 متر در کیش,50000000000.0,2023-08-18 08:55:36,hormozgan,houses-apartments-for-sale,527.0,آپارتمان,,True,,,True,True,6.0
خانه مسکونی80متر,,2023-08-18 08:55:36,kohgiluyeh-boyerahmad,house-apartment-for-rent,80.0,خانه,1.0,True,70000000.0,2400000.0,,,4.0
اجاره خانه در محدوده شهرک امام علی 210 متر,,2023-08-18 08:55:36,kohgiluyeh-boyerahmad,house-apartment-for-rent,210.0,خانه,2.0,True,350000000.0,,,,
درخواست خانه اجاره ای,,2023-08-18 08:55:36,sistan-baluchestan,house-apartment-for-rent,75.0,آپارتمان,1.0,,50000000.0,2500000.0,,,2.0
خانه ویلایی,,2023-08-18 08:55:37,kohgiluyeh-boyerahmad,house-apartment-for-rent,135.0,خانه,2.0,True,200000000.0,1000000.0,,True,12.0
فروش دوخواب85 متر در میدان بهارستان کیش,6480000000.0,2023-08-18 08:55:37,hormozgan,houses-apartments-for-sale,85.0,آپارتمان,2.0,True,,,True,True,9.0
ساختمان 150متری امامت9,,2023-08-18 08:55:37,kohgiluyeh-boyerahmad,house-apartment-for-rent,150.0,آپارتمان,3.0,True,250000000.0,3500000.0,,True,4.0
درخواست خانه برا رهن و اجاره,,2023-08-18 08:55:37,kohgiluyeh-boyerahmad,house-apartment-for-rent,90.0,آپارتمان,2.0,,,,,,12.0
اجاره منزل مسکونی ویلایی همکف در کمربندی,,2023-08-18 08:55:37,sistan-baluchestan,house-apartment-for-rent,90.0,خانه,2.0,True,300000000.0,1000000.0,,True,6.0
طبقه یک از دو طبقه,,2023-08-18 08:55:37,kohgiluyeh-boyerahmad,house-apartment-for-rent,150.0,خانه,2.0,True,230000000.0,500000.0,,True,4.0
خانه نوساز واقع در شهرک امام علی,,2023-08-18 08:55:37,kohgiluyeh-boyerahmad,house-apartment-for-rent,200.0,خانه,2.0,True,300000000.0,1000000.0,,,
اپارتمان فلکه جهاد,,2023-08-18 08:55:37,kohgiluyeh-boyerahmad,house-apartment-for-rent,75.0,آپارتمان,2.0,,130000000.0,2500000.0,True,,7.0
رهن و اجاره منزل دربست,,2023-08-18 08:55:37,sistan-baluchestan,house-apartment-for-rent,30.0,خانه,2.0,,30000000.0,3000000.0,,,7.0
آپارتمان نوساز150متر خیابان جوانمردان,,2023-08-18 08:55:37,kohgiluyeh-boyerahmad,house-apartment-for-rent,150.0,آپارتمان,3.0,True,300000000.0,5500000.0,True,True,3.0
آپارتمان 100متری شاهد24,,2023-08-18 08:55:37,kohgiluyeh-boyerahmad,house-apartment-for-rent,100.0,آپارتمان,2.0,,200000000.0,3500000.0,True,True,9.0
رهن واجاره واحد مستقل 85 متر,,2023-08-18 08:55:37,kohgiluyeh-boyerahmad,house-apartment-for-rent,85.0,آپارتمان,1.0,,2000000000.0,15000000.0,,True,5.0
کرایه و رهن خانه در شرف آباد کوی آزادگان,,2023-08-18 08:55:37,kohgiluyeh-boyerahmad,house-apartment-for-rent,120.0,آپارتمان,2.0,True,150000000.0,3000000.0,,True,3.0
رهن و اجاره 110 مترآپارتمان مجتمع مسکونی,,2023-08-18 08:55:37,kohgiluyeh-boyerahmad,house-apartment-for-rent,110.0,آپارتمان,2.0,,200000000.0,3500000.0,True,True,11.0
واگذاری بوتیک زنانه مارگون,,2023-08-18 08:55:38,kohgiluyeh-boyerahmad,house-apartment-for-rent,,,,,,,,,
آپارتمان 60 منریی,,2023-08-18 08:55:38,kohgiluyeh-boyerahmad,house-apartment-for-rent,60.0,آپارتمان,1.0,,40000000.0,5000000.0,,,5.0
متقاضی خونه,,2023-08-18 08:55:38,kohgiluyeh-boyerahmad,house-apartment-for-rent,100.0,خانه,3.0,True,40000000.0,2000000.0,,,1.0
یک واحدآپارتمان 90 متری رهن واجاره داده میشه,,2023-08-18 08:55:38,kohgiluyeh-boyerahmad,house-apartment-for-rent,90.0,آپارتمان,2.0,,120000000.0,5000000.0,,True,
رهن و اجاره خانه 226 متر,,2023-08-18 08:55:38,kohgiluyeh-boyerahmad,house-apartment-for-rent,226.0,خانه,3.0,,150000000.0,3000000.0,,,2.0
اجاره خونه,,2023-08-18 08:55:38,kohgiluyeh-boyerahmad,house-apartment-for-rent,140.0,خانه,2.0,,150000000.0,3000000.0,,True,4.0
واحد آپارتمانی شصت متری بلوار امام خمینی بین گلستان 1و2,,2023-08-18 08:55:38,kohgiluyeh-boyerahmad,house-apartment-for-rent,85.0,آپارتمان,1.0,True,200000000.0,2000000.0,,,10.0
اپارتمان رهن کامل همکف,,2023-08-18 08:55:39,kohgiluyeh-boyerahmad,house-apartment-for-rent,90.0,آپارتمان,2.0,True,200000000.0,,,True,7.0
طبقه بالا کلید دوم,,2023-08-18 08:55:39,kohgiluyeh-boyerahmad,house-apartment-for-rent,140.0,خانه,2.0,,100000000.0,1500000.0,,,1.0
امتیاز مسکن مهر,19000000.0,2023-08-18 08:55:39,sistan-baluchestan,houses-apartments-for-sale,200.0,,,,,,,,
ویلایی دو طبقه میرحسینی 6,500000000.0,2023-08-18 08:55:39,sistan-baluchestan,houses-apartments-for-sale,200.0,,2.0,,,,,,
خانه نوساز,,2023-08-18 08:55:39,kohgiluyeh-boyerahmad,house-apartment-for-rent,110.0,خانه,2.0,True,400000000.0,,,True,
خانه تمام چیز آماده فوری,2200000000.0,2023-08-18 08:55:39,sistan-baluchestan,houses-apartments-for-sale,630.0,آپارتمان,,,,,,,7.0
منزل یک طبقه بخشان فلکه بسیج,1100000000.0,2023-08-18 08:55:39,sistan-baluchestan,houses-apartments-for-sale,110.0,آپارتمان,2.0,True,,,,True,15.0
100متر واحد بلوار پرستار مجتمع دادگستری,1650000000.0,2023-08-18 08:55:39,sistan-baluchestan,houses-apartments-for-sale,100.0,آپارتمان,2.0,True,,,True,,10.0
منزل فروشی چاه جمال,750000000.0,2023-08-18 08:55:39,sistan-baluchestan,houses-apartments-for-sale,200.0,خانه و کلنگی,2.0,True,,,,True,6.0
خانه درتلخسروحسابی چهارمیره بالا جاده یه مقداری خاکیه دا,,2023-08-18 08:55:39,kohgiluyeh-boyerahmad,house-apartment-for-rent,200.0,ویلا,1.0,True,70000000.0,500000.0,,True,7.0
فروش خونه کلنگی 171 متر,5600000000.0,2023-08-18 08:55:39,sistan-baluchestan,houses-apartments-for-sale,171.0,,2.0,,,,,,
پیش فروش واحد روبه روی فرمانداری 95 متر,2700000000.0,2023-08-18 08:55:39,sistan-baluchestan,houses-apartments-for-sale,95.0,آپارتمان,2.0,,,,,,
منزل ویلایی و دوبلکس در سه طبقه با 370متر زیربنای,,2023-08-18 08:55:40,sistan-baluchestan,houses-apartments-for-sale,180.0,خانه و کلنگی,,,,,,,6.0
شهر جدید تیس,195000000.0,2023-08-18 08:55:40,sistan-baluchestan,houses-apartments-for-sale,100.0,آپارتمان,2.0,,,,,,
فروش فوری خونه150 متر,230000000.0,2023-08-18 08:55:40,sistan-baluchestan,houses-apartments-for-sale,150.0,,3.0,,,,,,
پیش فروش واحد علوی95متر,2850000000.0,2023-08-18 08:55:40,sistan-baluchestan,houses-apartments-for-sale,95.0,آپارتمان,2.0,,,,,,
خونه نوساز نصرت آباد,,2023-08-18 08:55:40,sistan-baluchestan,houses-apartments-for-sale,220.0,خانه و کلنگی,2.0,,,,,,3.0
خونه نقلی ویلایی70متری,500000000.0,2023-08-18 08:55:40,sistan-baluchestan,houses-apartments-for-sale,70.0,,1.0,,,,,,
فروش واحد سند تک برگ96متر,2800000000.0,2023-08-18 08:55:40,sistan-baluchestan,houses-apartments-for-sale,96.0,آپارتمان,2.0,,,,,,
فروش آپارتمان 120 متر در زاهدان,450000000.0,2023-08-18 08:55:40,sistan-baluchestan,houses-apartments-for-sale,120.0,آپارتمان,3.0,True,,,True,True,
واحد فروشی روبه روی فرمانداری,3200000000.0,2023-08-18 08:55:40,sistan-baluchestan,houses-apartments-for-sale,100.0,آپارتمان,2.0,,,,,,
منزل شخص ساز دو طبقه,,2023-08-18 08:55:40,sistan-baluchestan,houses-apartments-for-sale,171.0,آپارتمان,,,,,,,1.0
واحدآپارتمانی50خاش خیابان نیکبخت1توبازار,450000000.0,2023-08-18 08:55:40,sistan-baluchestan,houses-apartments-for-sale,50.0,آپارتمان,1.0,True,,,,,15.0
خونه کلنگی خاش,900000000.0,2023-08-18 08:55:41,sistan-baluchestan,houses-apartments-for-sale,398.0,,,,,,,,
فروش یک باب خانه کلنگی,900000000.0,2023-08-18 08:55:41,sistan-baluchestan,houses-apartments-for-sale,220.0,خانه و کلنگی,2.0,,,,,,12.0
دنبال خانه اجاره ای هستم,,2023-08-18 08:55:42,sistan-baluchestan,house-apartment-for-rent,100.0,آپارتمان,2.0,True,10000000.0,200000.0,True,True,3.0
دنبال خونه اجاری هستم,,2023-08-18 08:55:42,sistan-baluchestan,house-apartment-for-rent,300.0,,,,,,,,
خانه بزرگ با خیاط بزرگ ده ماشین جا داره مناسب برای مندی هم,,2023-08-18 08:55:42,sistan-baluchestan,house-apartment-for-rent,800.0,ویلا,,True,50000000.0,5000000.0,,,3.0
خونه شهرک جهاد برق,,2023-08-18 08:55:42,sistan-baluchestan,house-apartment-for-rent,100.0,خانه,1.0,True,50000000.0,3500000.0,,,3.0
نوع ساز وتمیز100متر,,2023-08-18 08:55:42,sistan-baluchestan,house-apartment-for-rent,100.0,آپارتمان,1.0,,25000000.0,2500000.0,,True,2.0
دنبال خانه اجاره ای هستم در سراوان,,2023-08-18 08:55:42,sistan-baluchestan,house-apartment-for-rent,200.0,خانه,2.0,,35000000.0,3500000.0,,,2.0
اجاره منزل تک خواب,,2023-08-18 08:55:42,sistan-baluchestan,house-apartment-for-rent,200.0,خانه,1.0,True,50000000.0,4500000.0,,,1.0
خانه برای اجاره,,2023-08-18 08:55:42,sistan-baluchestan,house-apartment-for-rent,200.0,خانه,2.0,,50000000.0,2000000.0,,,
اجاره منزل مسکونی طبقه دوم در غفور آباد,,2023-08-18 08:55:42,sistan-baluchestan,house-apartment-for-rent,155.0,خانه,4.0,,40000000.0,4500000.0,,,10.0
متقاضی خانه اجاره ای داخل شهر چابهار,,2023-08-18 08:55:42,sistan-baluchestan,house-apartment-for-rent,100.0,خانه,2.0,True,100000000.0,3000000.0,,,12.0
